

2.15002, -0.547402
2.15894, -0.554838
2.16785, -0.56223
2.17676, -0.569577
2.18567, -0.576879
2.19458, -0.584135
2.20349, -0.591345
2.2124, -0.598507
2.22131, -0.605623
2.23023, -0.61269
2.23914, -0.619708
2.24805, -0.626677
2.25696, -0.633597
2.26587, -0.640466
2.27478, -0.647284
2.28369, -0.654051
2.2926, -0.660766
2.30152, -0.667429
2.31043, -0.674038
2.31934, -0.680594
2.32825, -0.687096
2.33716, -0.693543
2.34607, -0.699936
2.35498, -0.706272
2.36389, -0.712553
2.37281, -0.718777
2.38172, -0.724944
2.39063, -0.731053
2.39954, -0.737105
2.40845, -0.743097
2.41736, -0.749031
2.42627, -0.754905
2.43518, -0.76072
2.4441, -0.766474
2.45301, -0.772167
2.46192, -0.777798
2.47083, -0.783368
2.47974, -0.788876
2.48865, -0.794321
2.49756, -0.799703
2.50648, -0.805022
2.51539, -0.810276
2.5243, -0.815467
2.53321, -0.820592
2.54212, -0.825653
2.55103, -0.830647
2.55994, -0.835576
2.56885, -0.840439
2.57777, -0.845234
2.58668, -0.849963
2.59559, -0.854624
2.6045, -0.859217
2.61341, -0.863742
2.62232, -0.868199
2.63123, -0.872586
2.64014, -0.876904
2.64906, -0.881153
2.65797, -0.885331
2.66688, -0.889439
2.67579, -0.893477
2.6847, -0.897444
2.69361, -0.901339
2.70252, -0.905163
2.71143, -0.908915
2.72035, -0.912595
2.72926, -0.916202
2.73817, -0.919736
2.74708, -0.923198
2.75599, -0.926586
2.7649, -0.929901
2.77381, -0.933141
2.78272, -0.936308
2.79164, -0.9394
2.80055, -0.942418
2.80946, -0.945361
2.81837, -0.948229
2.82728, -0.951021
2.83619, -0.953738
2.8451, -0.956379
2.85401, -0.958944
2.86293, -0.961434
2.87184, -0.963846
2.88075, -0.966183
2.88966, -0.968442
2.89857, -0.970625
2.90748, -0.97273
2.91639, -0.974758
2.9253, -0.976709
2.93422, -0.978583
2.94313, -0.980378
2.95204, -0.982096
2.96095, -0.983736
2.96986, -0.985297
2.97877, -0.986781
2.98768, -0.988186
2.99659, -0.989512
3.00551, -0.99076
3.01442, -0.991929
3.02333, -0.99302
3.03224, -0.994032
3.04115, -0.994964
3.05006, -0.995818
3.05897, -0.996593
3.06788, -0.997288
3.0768, -0.997904
3.08571, -0.998441
3.09462, -0.998899
3.10353, -0.999278
3.11244, -0.999577
3.12135, -0.999796
3.13026, -0.999937
3.13917, -0.999997
3.14809, -0.999979
3.157, -0.999881
3.16591, -0.999704
3.17482, -0.999447
3.18373, -0.999111
3.19264, -0.998695
3.20155, -0.998201
3.21046, -0.997627
3.21938, -0.996973
3.22829, -0.996241
3.2372, -0.995429
3.24611, -0.994539
3.25502, -0.993569
3.26393, -0.992521
3.27284, -0.991394
3.28175, -0.990188
3.29067, -0.988903
3.29958, -0.98754
3.30849, -0.986098
3.3174, -0.984578
3.32631, -0.98298
3.33522, -0.981304
3.34413, -0.97955
3.35304, -0.977718
3.36196, -0.975809
3.37087, -0.973822
3.37978, -0.971757
3.38869, -0.969616
3.3976, -0.967397
3.40651, -0.965102
3.41542, -0.96273
3.42433, -0.960282
3.43325, -0.957757
3.44216, -0.955156
3.45107, -0.95248
3.45998, -0.949727
3.46889, -0.9469
3.4778, -0.943997
3.48671, -0.941019
3.49562, -0.937967
3.50454, -0.93484
3.51345, -0.931638
3.52236, -0.928363
3.53127, -0.925014
3.54018, -0.921592
3.54909, -0.918096
3.558, -0.914528
3.56692, -0.910887
3.57583, -0.907173
3.58474, -0.903388
3.59365, -0.89953
3.60256, -0.895602
3.61147, -0.891602
3.62038, -0.887531
3.62929, -0.88339
3.63821, -0.879179
3.64712, -0.874898
3.65603, -0.870547
3.66494, -0.866128
3.67385, -0.861639
3.68276, -0.857082
3.69167, -0.852457
3.70058, -0.847765
3.7095, -0.843005
3.71841, -0.838178
3.72732, -0.833284
3.73623, -0.828325
3.74514, -0.823299
3.75405, -0.818209
3.76296, -0.813053
3.77187, -0.807832
3.78079, -0.802548
3.7897, -0.7972
3.79861, -0.791788
3.80752, -0.786314
3.81643, -0.780777
3.82534, -0.775178
3.83425, -0.769518
3.84316, -0.763796
3.85208, -0.758014
3.86099, -0.752172
3.8699, -0.74627
3.87881, -0.740308
3.88772, -0.734288
3.89663, -0.72821
3.90554, -0.722073
3.91445, -0.71588
3.92337, -0.709629
3.93228, -0.703322
3.94119, -0.69696
3.9501, -0.690542
3.95901, -0.684069
3.96792, -0.677542
3.97683, -0.670961
3.98574, -0.664326
3.99466, -0.657639
4.00357, -0.6509
4.01248, -0.644109
4.02139, -0.637267
4.0303, -0.630374
4.03921, -0.623432
4.04812, -0.616439
4.05703, -0.609398
4.06595, -0.602308
4.07486, -0.595171
4.08377, -0.587986
4.09268, -0.580755
4.10159, -0.573477
4.1105, -0.566154
4.11941, -0.558786
4.12832, -0.551374
4.13724, -0.543918
4.14615, -0.536418
4.15506, -0.528876
4.16397, -0.521292
4.17288, -0.513667
4.18179, -0.506001
4.1907, -0.498294
4.19961, -0.490548
4.20853, -0.482764
4.21744, -0.47494
4.22635, -0.467079
4.23526, -0.459181
4.24417, -0.451247
4.25308, -0.443277
4.26199, -0.435271
4.2709, -0.427231
4.27982, -0.419157
4.28873, -0.41105
4.29764, -0.40291
4.30655, -0.394738
4.31546, -0.386534
4.32437, -0.3783
4.33328, -0.370036
4.34219, -0.361743
4.35111, -0.353421
4.36002, -0.345071
4.36893, -0.336693
4.37784, -0.328289
4.38675, -0.319858
4.39566, -0.311403
4.40457, -0.302922
4.41348, -0.294417
4.4224, -0.285889
4.43131, -0.277339
4.44022, -0.268766
4.44913, -0.260172
4.45804, -0.251557
4.46695, -0.242923
4.47586, -0.234269
4.48477, -0.225596
4.49369, -0.216905
4.5026, -0.208198
4.51151, -0.199474
4.52042, -0.190733
4.52933, -0.181978
4.53824, -0.173208
4.54715, -0.164425
4.55606, -0.155629
4.56498, -0.14682
4.57389, -0.137999
4.5828, -0.129168
4.59171, -0.120326
4.60062, -0.111475
4.60953, -0.102614
4.61844, -0.0937462
4.62736, -0.0848704
4.63627, -0.0759879
4.64518, -0.0670994
4.65409, -0.0582056
4.663, -0.0493071
4.67191, -0.0404047
4.68082, -0.0314991
4.68973, -0.022591
4.69865, -0.0136812
4.70756, -0.00477019
4.71647, 0.00414116
4.72538, 0.0130522
4.73429, 0.0219622
4.7432, 0.0308704
4.75211, 0.0397762
4.76102, 0.0486788
4.76994, 0.0575776
4.77885, 0.0664718
4.78776, 0.0753607
4.79667, 0.0842436
4.80558, 0.0931199
4.81449, 0.101989
4.8234, 0.110849
4.83231, 0.119701
4.84123, 0.128544
4.85014, 0.137376
4.85905, 0.146197
4.86796, 0.155007
4.87687, 0.163805
4.88578, 0.172589
4.89469, 0.18136
4.9036, 0.190116
4.91252, 0.198857
4.92143, 0.207582
4.93034, 0.216291
4.93925, 0.224983
4.94816, 0.233657
4.95707, 0.242312
4.96598, 0.250948
4.97489, 0.259565
4.98381, 0.26816
4.99272, 0.276734
5.00163, 0.285287
5.01054, 0.293816
5.01945, 0.302322
5.02836, 0.310805
5.03727, 0.319262
5.04618, 0.327695
5.0551, 0.336101
5.06401, 0.34448
5.07292, 0.352832
5.08183, 0.361157
5.09074, 0.369452
5.09965, 0.377718
5.10856, 0.385954
5.11747, 0.39416
5.12639, 0.402334
5.1353, 0.410476
5.14421, 0.418586
5.15312, 0.426662
5.16203, 0.434705
5.17094, 0.442713
5.17985, 0.450685
5.18876, 0.458623
5.19768, 0.466523
5.20659, 0.474387
5.2155, 0.482213
5.22441, 0.49
5.23332, 0.497749
5.24223, 0.505458
5.25114, 0.513127
5.26005, 0.520755
5.26897, 0.528342
5.27788, 0.535887
5.28679, 0.54339
5.2957, 0.550849
5.30461, 0.558264
5.31352, 0.565636
5.32243, 0.572962
5.33134, 0.580243
5.34026, 0.587477
5.34917, 0.594665
5.35808, 0.601806
5.36699, 0.608899
5.3759, 0.615944
5.38481, 0.62294
5.39372, 0.629886
5.40263, 0.636782
5.41155, 0.643628
5.42046, 0.650422
5.42937, 0.657165
5.43828, 0.663856
5.44719, 0.670494
5.4561, 0.677079
5.46501, 0.68361
5.47392, 0.690087
5.48284, 0.696509
5.49175, 0.702875
5.50066, 0.709186
5.50957, 0.71544
5.51848, 0.721638
5.52739, 0.727778
5.5363, 0.733861
5.54521, 0.739885
5.55413, 0.745851
5.56304, 0.751757
5.57195, 0.757604
5.58086, 0.76339
5.58977, 0.769116
5.59868, 0.774781
5.60759, 0.780384
5.6165, 0.785925
5.62542, 0.791404
5.63433, 0.79682
5.64324, 0.802173
5.65215, 0.807462
5.66106, 0.812687
5.66997, 0.817847
5.67888, 0.822942
5.6878, 0.827972
5.69671, 0.832937
5.70562, 0.837835
5.71453, 0.842666
5.72344, 0.847431
5.73235, 0.852128
5.74126, 0.856758
5.75017, 0.86132
5.75909, 0.865813
5.768, 0.870238
5.77691, 0.874593
5.78582, 0.878879
5.79473, 0.883095
5.80364, 0.887241
5.81255, 0.891317
5.82146, 0.895322
5.83038, 0.899255
5.83929, 0.903118
5.8482, 0.906908
5.85711, 0.910627
5.86602, 0.914273
5.87493, 0.917847
5.88384, 0.921348
5.89275, 0.924775
5.90167, 0.928129
5.91058, 0.93141
5.91949, 0.934616
5.9284, 0.937749
5.93731, 0.940806
5.94622, 0.943789
5.95513, 0.946698
5.96404, 0.94953
5.97296, 0.952288
5.98187, 0.95497
5.99078, 0.957576
5.99969, 0.960106
6.0086, 0.96256
6.01751, 0.964937
6.02642, 0.967238
6.03533, 0.969462
6.04425, 0.971609
6.05316, 0.973679
6.06207, 0.975671
6.07098, 0.977586
6.07989, 0.979423
6.0888, 0.981183
6.09771, 0.982865
6.10662, 0.984468
6.11554, 0.985994
6.12445, 0.987441
6.13336, 0.98881
6.14227, 0.9901
6.15118, 0.991311
6.16009, 0.992444
6.169, 0.993498
6.17791, 0.994473
6.18683, 0.995369
6.19574, 0.996187
6.20465, 0.996925
6.21356, 0.997583
6.22247, 0.998163
6.23138, 0.998663
6.24029, 0.999084
6.2492, 0.999426
6.25812, 0.999688
6.26703, 0.999871
6.27594, 0.999975
6.28485, 0.999999
6.29376, 0.999944
6.30267, 0.999809
6.31158, 0.999595
6.32049, 0.999302
6.32941, 0.998929
6.33832, 0.998477
6.34723, 0.997945
6.35614, 0.997334
6.36505, 0.996645
6.37396, 0.995876
6.38287, 0.995027
6.39178, 0.9941
6.4007, 0.993094
6.40961, 0.992009
6.41852, 0.990846
6.42743, 0.989603
6.43634, 0.988282
6.44525, 0.986883
6.45416, 0.985405
6.46307, 0.983849
6.47199, 0.982215
6.4809, 0.980502
6.48981, 0.978712
6.49872, 0.976844
6.50763, 0.974899
6.51654, 0.972876
6.52545, 0.970776
6.53436, 0.968599
6.54328, 0.966345
6.55219, 0.964014
6.5611, 0.961607
6.57001, 0.959123
6.57892, 0.956563
6.58783, 0.953927
6.59674, 0.951216
6.60565, 0.948429
6.61457, 0.945566
6.62348, 0.942629
6.63239, 0.939616
6.6413, 0.936529
6.65021, 0.933368
6.65912, 0.930132
6.66803, 0.926823
6.67694, 0.92344
6.68586, 0.919983
6.69477, 0.916454
6.70368, 0.912852
6.71259, 0.909177
6.7215, 0.90543
6.73041, 0.901612
6.73932, 0.897721
6.74823, 0.89376
6.75715, 0.889727
6.76606, 0.885624
6.77497, 0.88145
6.78388, 0.877207
6.79279, 0.872893
6.8017, 0.868511
6.81061, 0.864059
6.81953, 0.859539
6.82844, 0.854951
6.83735, 0.850294
6.84626, 0.845571
6.85517, 0.84078
6.86408, 0.835922
6.87299, 0.830998
6.8819, 0.826008
6.89082, 0.820952
6.89973, 0.815831
6.90864, 0.810645
6.91755, 0.805395
6.92646, 0.800081
6.93537, 0.794704
6.94428, 0.789263
6.95319, 0.78376
6.96211, 0.778194
6.97102, 0.772567
6.97993, 0.766878
6.98884, 0.761128
6.99775, 0.755318
7.00666, 0.749448
7.01557, 0.743519
7.02448, 0.73753
7.0334, 0.731483
7.04231, 0.725377
7.05122, 0.719215
7.06013, 0.712995
7.06904, 0.706718
7.07795, 0.700385
7.08686, 0.693997
7.09577, 0.687553
7.10469, 0.681055
7.1136, 0.674503
7.12251, 0.667897
7.13142, 0.661239
7.14033, 0.654527
7.14924, 0.647764
7.15815, 0.640949
7.16706, 0.634084
7.17598, 0.627168
7.18489, 0.620202
7.1938, 0.613187
7.20271, 0.606123
7.21162, 0.599012
7.22053, 0.591852
7.22944, 0.584646
7.23835, 0.577393
7.24727, 0.570094
7.25618, 0.56275
7.26509, 0.555362
7.274, 0.547929
7.28291, 0.540453
7.29182, 0.532934
7.30073, 0.525372
7.30964, 0.517769
7.31856, 0.510124
7.32747, 0.50244
7.33638, 0.494715
7.34529, 0.486951
7.3542, 0.479148
7.36311, 0.471307
7.37202, 0.463429
7.38093, 0.455514
7.38985, 0.447563
7.39876, 0.439576
7.40767, 0.431555
7.41658, 0.423499
7.42549, 0.415409
7.4344, 0.407287
7.44331, 0.399132
7.45222, 0.390946
7.46114, 0.382728
7.47005, 0.37448
7.47896, 0.366202
7.48787, 0.357896
7.49678, 0.34956
7.50569, 0.341197
7.5146, 0.332807
7.52351, 0.324391
7.53243, 0.315949
7.54134, 0.307481
7.55025, 0.298989
7.55916, 0.290474
7.56807, 0.281935
7.57698, 0.273374
7.58589, 0.264792
7.5948, 0.256188
7.60372, 0.247564
7.61263, 0.23892
7.62154, 0.230258
7.63045, 0.221577
7.63936, 0.212878
7.64827, 0.204163
7.65718, 0.195431
7.66609, 0.186684
7.67501, 0.177922
7.68392, 0.169146
7.69283, 0.160356
7.70174, 0.151554
7.71065, 0.142739
7.71956, 0.133914
7.72847, 0.125077
7.73738, 0.116231
7.7463, 0.107376
7.75521, 0.0985117
7.76412, 0.0896398
7.77303, 0.0807609
7.78194, 0.0718755
7.79085, 0.0629845
7.79976, 0.0540884
7.80867, 0.045188
7.81759, 0.0362841
7.8265, 0.0273772
7.83541, 0.0184682
7.84432, 0.00955773
7.85323, 0.000646492
7.86214, -0.0082648
7.87105, -0.0171754
7.87996, -0.0260847
7.88888, -0.0349919
7.89779, -0.0438963
7.9067, -0.0527972
7.91561, -0.061694
7.92452, -0.0705858
7.93343, -0.0794721
7.94234, -0.088352
7.95125, -0.0972249
7.96017, -0.10609
7.96908, -0.114947
7.97799, -0.123794
7.9869, -0.132632
7.99581, -0.14146
8.00472, -0.150276
8.01363, -0.15908
8.02255, -0.167871
8.03146, -0.176649
8.04037, -0.185413
8.04928, -0.194163
8.05819, -0.202897
8.0671, -0.211615
8.07601, -0.220316
8.08492, -0.228999
8.09384, -0.237665
8.10275, -0.246311
8.11166, -0.254938
8.12057, -0.263545
8.12948, -0.272131
8.13839, -0.280695
8.1473, -0.289237
8.15621, -0.297755
8.16513, -0.306251
8.17404, -0.314722
8.18295, -0.323168
8.19186, -0.331588
8.20077, -0.339982
8.20968, -0.348349
8.21859, -0.356688
8.2275, -0.364999
8.23642, -0.373281
8.24533, -0.381533
8.25424, -0.389755
8.26315, -0.397946
8.27206, -0.406106
8.28097, -0.414233
8.28988, -0.422327
8.29879, -0.430388
8.30771, -0.438415
8.31662, -0.446407
8.32553, -0.454363
8.33444, -0.462283
8.34335, -0.470167
8.35226, -0.478013
8.36117, -0.485821
8.37008, -0.493591
8.379, -0.501321
8.38791, -0.509012
8.39682, -0.516662
8.40573, -0.524271
8.41464, -0.531839
8.42355, -0.539364
8.43246, -0.546847
8.44137, -0.554286
8.45029, -0.561681
8.4592, -0.569032
8.46811, -0.576337
8.47702, -0.583596
8.48593, -0.59081
8.49484, -0.597976
8.50375, -0.605095
8.51266, -0.612165
8.52158, -0.619187
8.53049, -0.62616
8.5394, -0.633084
8.54831, -0.639956
8.55722, -0.646779
8.56613, -0.653549
8.57504, -0.660268
8.58395, -0.666935
8.59287, -0.673548
8.60178, -0.680108
8.61069, -0.686614
8.6196, -0.693065
8.62851, -0.699462
8.63742, -0.705803
8.64633, -0.712087
8.65524, -0.718316
8.66416, -0.724487
8.67307, -0.730601
8.68198, -0.736656
8.69089, -0.742653
8.6998, -0.748592
8.70871, -0.75447
8.71762, -0.760289
8.72653, -0.766048
8.73545, -0.771745
8.74436, -0.777381
8.75327, -0.782956
8.76218, -0.788468
8.77109, -0.793918
8.78, -0.799305
8.78891, -0.804628
8.79782, -0.809888
8.80674, -0.815083
8.81565, -0.820213
8.82456, -0.825278
8.83347, -0.830278
8.84238, -0.835212
8.85129, -0.840079
8.8602, -0.84488
8.86911, -0.849613
8.87803, -0.85428
8.88694, -0.858878
8.89585, -0.863408
8.90476, -0.867869
8.91367, -0.872262
8.92258, -0.876585
8.93149, -0.880839
8.9404, -0.885023
8.94932, -0.889136
8.95823, -0.893179
8.96714, -0.897151
8.97605, -0.901052
8.98496, -0.904881
8.99387, -0.908638
9.00278, -0.912323
9.01169, -0.915936
9.02061, -0.919476
9.02952, -0.922943
9.03843, -0.926337
9.04734, -0.929657
9.05625, -0.932903
9.06516, -0.936075
9.07407, -0.939173
9.08298, -0.942196
9.0919, -0.945145
9.10081, -0.948018
9.10972, -0.950816
9.11863, -0.953539
9.12754, -0.956186
9.13645, -0.958757
9.14536, -0.961251
9.15427, -0.96367
9.16319, -0.966012
9.1721, -0.968277
9.18101, -0.970465
9.18992, -0.972577
9.19883, -0.974611
9.20774, -0.976567
9.21665, -0.978446
9.22557, -0.980248
9.23448, -0.981971
9.24339, -0.983617
9.2523, -0.985184
9.26121, -0.986673
9.27012, -0.988084
9.27903, -0.989417
9.28794, -0.99067
9.29686, -0.991846
9.30577, -0.992942
9.31468, -0.993959
9.32359, -0.994898
9.3325, -0.995758
9.34141, -0.996538
9.35032, -0.99724
9.35923, -0.997862
9.36815, -0.998405
9.37706, -0.998868
9.38597, -0.999253
9.39488, -0.999558
9.40379, -0.999783
9.4127, -0.999929
9.42161, -0.999996
9.43052, -0.999984
9.43944, -0.999892
9.44835, -0.99972
9.45726, -0.999469
9.46617, -0.999139
9.47508, -0.99873
9.48399, -0.998241
9.4929, -0.997673
9.50181, -0.997025
9.51073, -0.996299
9.51964, -0.995493
9.52855, -0.994608
9.53746, -0.993645
9.54637, -0.992602
9.55528, -0.991481
9.56419, -0.990281
9.5731, -0.989002
9.58202, -0.987645
9.59093, -0.986209
9.59984, -0.984695
9.60875, -0.983103
9.61766, -0.981432
9.62657, -0.979684
9.63548, -0.977858
9.64439, -0.975954
9.65331, -0.973973
9.66222, -0.971914
9.67113, -0.969779
9.68004, -0.967566
9.68895, -0.965276
9.69786, -0.96291
9.70677, -0.960467
9.71568, -0.957948
9.7246, -0.955353
9.73351, -0.952682
9.74242, -0.949936
9.75133, -0.947114
9.76024, -0.944216
9.76915, -0.941244
9.77806, -0.938197
9.78697, -0.935076
9.79589, -0.93188
9.8048, -0.92861
9.81371, -0.925267
9.82262, -0.92185
9.83153, -0.91836
9.84044, -0.914797
9.84935, -0.911161
9.85826, -0.907453
9.86718, -0.903673
9.87609, -0.899821
9.885, -0.895897
9.89391, -0.891903
9.90282, -0.887837
9.91173, -0.883702
9.92064, -0.879496
9.92955, -0.87522
9.93847, -0.870874
9.94738, -0.86646
9.95629, -0.861976
9.9652, -0.857425
9.97411, -0.852805
9.98302, -0.848117
9.99193, -0.843362
10.0008, -0.83854
10.0098, -0.833652
10.0187, -0.828697
10.0276, -0.823677
10.0365, -0.818591
10.0454, -0.81344
10.0543, -0.808224
10.0632, -0.802944
10.0721, -0.797601
10.081, -0.792194
10.09, -0.786724
10.0989, -0.781192
10.1078, -0.775598
10.1167, -0.769942
10.1256, -0.764225
10.1345, -0.758447
10.1434, -0.75261
10.1523, -0.746712
10.1612, -0.740755
10.1702, -0.734739
10.1791, -0.728665
10.188, -0.722533
10.1969, -0.716344
10.2058, -0.710097
10.2147, -0.703795
10.2236, -0.697436
10.2325, -0.691022
10.2414, -0.684553
10.2504, -0.67803
10.2593, -0.671453
10.2682, -0.664823
10.2771, -0.65814
10.286, -0.651404
10.2949, -0.644617
10.3038, -0.637779
10.3127, -0.63089
10.3216, -0.623951
10.3306, -0.616962
10.3395, -0.609925
10.3484, -0.602839
10.3573, -0.595705
10.3662, -0.588524
10.3751, -0.581296
10.384, -0.574022
10.3929, -0.566702
10.4019, -0.559337
10.4108, -0.551928
10.4197, -0.544475
10.4286, -0.536979
10.4375, -0.52944
10.4464, -0.521859
10.4553, -0.514237
10.4642, -0.506574
10.4731, -0.49887
10.4821, -0.491127
10.491, -0.483345
10.4999, -0.475525
10.5088, -0.467667
10.5177, -0.459772
10.5266, -0.45184
10.5355, -0.443872
10.5444, -0.435869
10.5533, -0.427832
10.5623, -0.41976
10.5712, -0.411655
10.5801, -0.403518
10.589, -0.395348
10.5979, -0.387147
10.6068, -0.378915
10.6157, -0.370654
10.6246, -0.362362
10.6335, -0.354042
10.6425, -0.345694
10.6514, -0.337319
10.6603, -0.328916
10.6692, -0.320488
10.6781, -0.312034
10.687, -0.303555
10.6959, -0.295052
10.7048, -0.286526
10.7137, -0.277977
10.7227, -0.269406
10.7316, -0.260813
10.7405, -0.2522
10.7494, -0.243567
10.7583, -0.234914
10.7672, -0.226243
10.7761, -0.217554
10.785, -0.208847
10.7939, -0.200124
10.8029, -0.191385
10.8118, -0.182631
10.8207, -0.173863
10.8296, -0.16508
10.8385, -0.156285
10.8474, -0.147477
10.8563, -0.138657
10.8652, -0.129826
10.8741, -0.120985
10.8831, -0.112135
10.892, -0.103275
10.9009, -0.0944075
10.9098, -0.0855323
10.9187, -0.0766503
10.9276, -0.0677622
10.9365, -0.0588687
10.9454, -0.0499706
10.9543, -0.0410684
10.9633, -0.0321631
10.9722, -0.0232551
10.9811, -0.0143453
10.99, -0.00543443
10.9989, 0.00347692
11.0078, 0.012388
11.0167, 0.0212981
11.0256, 0.0302065
11.0346, 0.0391125
11.0435, 0.0480154
11.0524, 0.0569145
11.0613, 0.065809
11.0702, 0.0746984
11.0791, 0.0835818
11.088, 0.0924585
11.0969, 0.101328
11.1058, 0.110189
11.1148, 0.119042
11.1237, 0.127885
11.1326, 0.136718
11.1415, 0.14554
11.1504, 0.154351
11.1593, 0.163149
11.1682, 0.171935
11.1771, 0.180706
11.186, 0.189464
11.195, 0.198206
11.2039, 0.206933
11.2128, 0.215643
11.2217, 0.224336
11.2306, 0.233011
11.2395, 0.241668
11.2484, 0.250305
11.2573, 0.258923
11.2662, 0.26752
11.2752, 0.276096
11.2841, 0.28465
